Row Labels,Sum of Sales
24-09-2016,821.94
US-2016-164357,13.12
25-11-2016,13.12
US-2016-164448,481.698
31-10-2016,481.698
US-2016-164966,155.88
30-07-2016,155.88
US-2016-165449,27.168
22-11-2016,27.168
US-2016-165512,610.307
24-05-2016,610.307
US-2016-165743,160.272
20-11-2016,160.272
US-2016-166520,680.78
16-07-2016,680.78
US-2016-167220,22.368
12-12-2016,22.368
US-2016-168704,1061.328
13-04-2016,1061.328
US-2016-168732,129.64
10-12-2016,129.64
US-2016-168914,20.768
21-05-2016,20.768
US-2016-168935,459.4335
27-11-2016,459.4335
US-2017-100405,8.26
26-08-2017,8.26
US-2017-100419,4.788
16-12-2017,4.788
US-2017-100461,1671.93
08-01-2017,1671.93
US-2017-100566,83.952
03-09-2017,83.952
US-2017-100720,644.198
16-07-2017,644.198
US-2017-100839,752.41
13-10-2017,752.41
US-2017-101196,82.368
12-05-2017,82.368
US-2017-101497,18.97
29-09-2017,18.97
US-2017-101616,87.28
03-09-2017,87.28
US-2017-102141,146.688
26-08-2017,146.688
US-2017-102232,197.05
05-08-2017,197.05
US-2017-102239,1691.608
05-05-2017,1691.608
US-2017-103646,195.976
21-04-2017,195.976
US-2017-104794,3.68
16-12-2017,3.68
US-2017-104815,198.744
03-09-2017,198.744
US-2017-105452,327.42
28-07-2017,327.42
US-2017-105578,874.308
30-05-2017,874.308
US-2017-105830,156.512
31-12-2017,156.512
US-2017-106313,19.44
22-08-2017,19.44
US-2017-106600,354.9
08-04-2017,354.9
US-2017-106677,23.988
05-11-2017,23.988
US-2017-107440,9135.19
16-04-2017,9135.19
US-2017-108098,177
14-10-2017,177
US-2017-108455,100.25
02-12-2017,100.25
US-2017-108497,599.165
14-06-2017,599.165
US-2017-108504,2075.51
05-02-2017,2075.51
US-2017-108637,334.2
13-03-2017,334.2
US-2017-108777,402.645
12-12-2017,402.645
US-2017-109260,431.976
26-09-2017,431.976
US-2017-110156,296.668
19-11-2017,296.668
US-2017-110170,956.6648
27-09-2017,956.6648
US-2017-111290,1137.4
22-07-2017,1137.4
US-2017-111528,487.704
30-12-2017,487.704
US-2017-111563,77.488
04-11-2017,77.488
US-2017-112396,121.83
09-02-2017,121.83
US-2017-112970,9.84
14-11-2017,9.84
US-2017-112977,176.784
10-03-2017,176.784
US-2017-113509,83.976
15-03-2017,83.976
US-2017-113649,645.136
09-08-2017,645.136
US-2017-113677,2294.9
13-11-2017,2294.9
US-2017-113985,203.108
02-12-2017,203.108
US-2017-114013,2550.587
13-03-2017,2550.587
US-2017-114174,188.7
08-09-2017,188.7
US-2017-114230,39.808
27-11-2017,39.808
US-2017-114293,195.136
21-11-2017,195.136
US-2017-114622,8.904
10-04-2017,8.904
US-2017-114776,19.44
06-12-2017,19.44
US-2017-114888,18.192
19-09-2017,18.192
US-2017-115455,615.606
08-09-2017,615.606
US-2017-115819,156.516
19-04-2017,156.516
US-2017-115952,28.85
06-10-2017,28.85
US-2017-116365,376.64
03-01-2017,376.64
US-2017-116400,39.92
22-10-2017,39.92
US-2017-116442,14.76
15-12-2017,14.76
US-2017-116729,2875.544
25-12-2017,2875.544
US-2017-117037,63.922
17-05-2017,63.922
US-2017-117387,67.136
27-10-2017,67.136
US-2017-117541,36.37
14-11-2017,36.37
US-2017-117793,79.74
23-08-2017,79.74
US-2017-118780,66.17
10-09-2017,66.17
US-2017-119046,93.06
02-06-2017,93.06
US-2017-119270,19.98
12-03-2017,19.98
US-2017-119298,59.98
25-11-2017,59.98
US-2017-120460,22.608
30-04-2017,22.608
US-2017-120929,189.882
18-03-2017,189.882
US-2017-121013,1678
05-09-2017,1678
US-2017-122182,39.992
10-03-2017,39.992
US-2017-122245,393.165
25-09-2017,393.165
US-2017-123470,141.21
15-08-2017,141.21
US-2017-123610,128.67
12-05-2017,128.67
US-2017-123750,895.06
15-04-2017,895.06
US-2017-124163,773.59
25-09-2017,773.59
US-2017-125969,319.984
06-11-2017,319.984
US-2017-126431,136.43
01-07-2017,136.43
US-2017-126452,3339.122
21-08-2017,3339.122
US-2017-126844,51.712
08-10-2017,51.712
US-2017-126893,494.982
26-11-2017,494.982
US-2017-127334,651.363
15-12-2017,651.363
US-2017-127425,282.95
26-08-2017,282.95
US-2017-127971,448.418
20-11-2017,448.418
US-2017-128195,3.98
04-08-2017,3.98
US-2017-128293,64.784
02-06-2017,64.784
US-2017-128678,70.064
15-09-2017,70.064
US-2017-128902,244.006
11-03-2017,244.006
US-2017-128909,351.968
09-10-2017,351.968
US-2017-129469,537.616
23-09-2017,537.616
US-2017-131058,20.16
27-12-2017,20.16
US-2017-131114,43.964
09-12-2017,43.964
US-2017-131149,492.28
10-07-2017,492.28
US-2017-131611,2007.9048
05-11-2017,2007.9048
US-2017-131674,58.416
29-11-2017,58.416
US-2017-131891,2.214
29-07-2017,2.214
US-2017-131912,11.744
29-10-2017,11.744
US-2017-132423,41.528
15-04-2017,41.528
US-2017-132577,60.44
22-11-2017,60.44
US-2017-132857,6.672
11-12-2017,6.672
US-2017-133508,29.05
17-04-2017,29.05
US-2017-133879,544.99
21-03-2017,544.99
US-2017-134369,12.96
16-09-2017,12.96
US-2017-134488,155.372
24-09-2017,155.372
US-2017-134656,99.136
28-09-2017,99.136
US-2017-134761,36.192
30-11-2017,36.192
US-2017-134908,132.168
05-06-2017,132.168
US-2017-135209,62.752
29-12-2017,62.752
US-2017-135720,663.952
11-12-2017,663.952
US-2017-135923,530.272
22-01-2017,530.272
US-2017-136581,31.104
10-11-2017,31.104
US-2017-137295,187.228
08-01-2017,187.228
US-2017-137547,21.072
07-03-2017,21.072
US-2017-138408,1319.96
18-11-2017,1319.96
US-2017-139087,656.4
17-07-2017,656.4
US-2017-139262,471.078
21-02-2017,471.078
US-2017-139388,14.96
07-11-2017,14.96
US-2017-139486,121.436
21-05-2017,121.436
US-2017-139710,177.48
09-06-2017,177.48
US-2017-140158,5549.41
04-10-2017,5549.41
US-2017-140172,221.044
08-03-2017,221.044
US-2017-140809,56.45
01-02-2017,56.45
US-2017-141264,244.3
13-08-2017,244.3
US-2017-141544,1269.87
30-08-2017,1269.87
US-2017-141880,98.328
22-08-2017,98.328
US-2017-142251,32.064
31-10-2017,32.064
US-2017-142685,835.17
23-06-2017,835.17
US-2017-143280,492.85
22-02-2017,492.85
US-2017-143448,1424.9
10-12-2017,1424.9
US-2017-143819,6125.822
01-03-2017,6125.822
US-2017-144057,1013.792
09-05-2017,1013.792
US-2017-144211,124.056
28-08-2017,124.056
US-2017-144351,89.97
14-11-2017,89.97
US-2017-144393,17.616
28-10-2017,17.616
US-2017-144477,37.312
12-08-2017,37.312
US-2017-144547,279.944
10-11-2017,279.944
US-2017-146066,815.292
21-08-2017,815.292
US-2017-146570,612.14
15-05-2017,612.14
US-2017-146710,114.84
27-08-2017,114.84
US-2017-146794,424.9575
26-09-2017,424.9575
US-2017-146857,54.48
06-05-2017,54.48
US-2017-147340,63.2
24-09-2017,63.2
US-2017-147711,430.94
03-09-2017,430.94
US-2017-147991,16.72
05-05-2017,16.72
US-2017-148110,347.802
05-09-2017,347.802
US-2017-148334,4.312
22-08-2017,4.312
US-2017-148803,85.224
11-12-2017,85.224
US-2017-148901,191.018
14-05-2017,191.018
US-2017-148957,12.32
17-09-2017,12.32
US-2017-149790,15.624
26-09-2017,15.624
US-2017-150035,16.74
01-12-2017,16.74
US-2017-150140,1294.75
06-04-2017,1294.75
US-2017-150147,108.42
25-04-2017,108.42
US-2017-150357,24.703
10-10-2017,24.703
US-2017-150567,29.97
17-05-2017,29.97
US-2017-150861,1165.328
03-12-2017,1165.328
US-2017-151260,73.536
11-12-2017,73.536
US-2017-151827,312.766
31-03-2017,312.766
US-2017-151862,159.984
01-03-2017,159.984
US-2017-152051,714.498
25-06-2017,714.498
US-2017-152373,93.456
05-09-2017,93.456
US-2017-152415,206.64
17-09-2017,206.64
US-2017-152835,21.4
19-05-2017,21.4
US-2017-153129,33.9
26-12-2017,33.9
US-2017-153815,368.432
06-11-2017,368.432
US-2017-154256,25.83
23-06-2017,25.83
US-2017-154361,21.88
14-03-2017,21.88
US-2017-155103,505.368
02-12-2017,505.368
US-2017-155173,502.221
06-03-2017,502.221
US-2017-155180,26.336
22-01-2017,26.336
US-2017-155404,13.28
22-09-2017,13.28
US-2017-155768,1215.72
01-12-2017,1215.72
US-2017-155971,121.95
06-06-2017,121.95
US-2017-156097,703.68
19-09-2017,703.68
US-2017-156692,89.32
13-08-2017,89.32
US-2017-156986,132.709
20-03-2017,132.709
US-2017-157308,15.712
17-08-2017,15.712
US-2017-157490,801.55
06-10-2017,801.55
US-2017-157840,33.9
20-12-2017,33.9
US-2017-157945,756.486
26-09-2017,756.486
US-2017-158288,78.759
26-11-2017,78.759
US-2017-158309,3.744
26-11-2017,3.744
US-2017-158680,2.496
01-07-2017,2.496
US-2017-158708,13.616
26-06-2017,13.616
US-2017-159093,32.04
09-05-2017,32.04
US-2017-159415,79.12
17-04-2017,79.12
US-2017-159856,307.92
18-10-2017,307.92
US-2017-160206,12.99
01-04-2017,12.99
US-2017-160528,1416.304
23-08-2017,1416.304
US-2017-161396,624.576
19-04-2017,624.576
US-2017-161683,413.008
03-12-2017,413.008
US-2017-161844,82.92
09-12-2017,82.92
US-2017-162026,61.96
08-10-2017,61.96
US-2017-162103,3.136
13-11-2017,3.136
US-2017-162677,187.616
26-03-2017,187.616
US-2017-162852,845.488
27-12-2017,845.488
US-2017-162859,407.072
15-02-2017,407.072
US-2017-163258,11.232
29-12-2017,11.232
US-2017-163461,76.864
18-06-2017,76.864
US-2017-163538,47.97
26-08-2017,47.97
US-2017-163881,2904.572
24-11-2017,2904.572
US-2017-164189,403.168
24-03-2017,403.168
US-2017-164196,2678.94
11-11-2017,2678.94
US-2017-164588,12.84
16-04-2017,12.84
US-2017-164630,959.968
04-01-2017,959.968
US-2017-164945,134.272
22-11-2017,134.272
US-2017-165078,196.33
05-11-2017,196.33
US-2017-165505,1672.31
23-01-2017,1672.31
US-2017-165953,71.096
31-12-2017,71.096
US-2017-166660,483.748
30-01-2017,483.748
US-2017-167339,1167.056
21-01-2017,1167.056
US-2017-167472,678.87
06-06-2017,678.87
US-2017-168095,335.8
15-07-2017,335.8
US-2017-168410,405.3
21-02-2017,405.3
US-2017-168620,823.61
24-12-2017,823.61
US-2017-169040,1169.454
06-12-2017,1169.454
US-2017-169369,299.07
12-12-2017,299.07
US-2018-100048,889.29
19-05-2018,889.29
US-2018-100209,1.08
09-07-2018,1.08
US-2018-100398,102.72
19-08-2018,102.72
US-2018-100482,43.888
11-04-2018,43.888
US-2018-100930,1735.8505
07-04-2018,1735.8505
US-2018-101518,40.776
03-11-2018,40.776
US-2018-101539,712.966
16-03-2018,712.966
US-2018-101721,63.312
23-07-2018,63.312
US-2018-101784,122.136
06-07-2018,122.136
US-2018-101840,273.7
06-02-2018,273.7
US-2018-102183,4337.64
21-08-2018,4337.64
US-2018-102288,148.884
19-06-2018,148.884
US-2018-102638,6.03
29-12-2018,6.03
US-2018-102890,1044.63
30-06-2018,1044.63
US-2018-102904,239.92
13-11-2018,239.92
US-2018-103226,27.18
22-09-2018,27.18
US-2018-103247,236.722
05-10-2018,236.722
US-2018-103814,143.856
09-12-2018,143.856
US-2018-103828,206.67
13-08-2018,206.67
US-2018-104094,13.48
07-09-2018,13.48
US-2018-104437,137.94
27-01-2018,137.94
US-2018-104451,81.08
08-05-2018,81.08
US-2018-104661,147.636
15-01-2018,147.636
US-2018-104955,28.91
19-03-2018,28.91
US-2018-105046,408.96
17-07-2018,408.96
US-2018-105389,837.796
23-10-2018,837.796
US-2018-105697,25.696
25-08-2018,25.696
US-2018-105935,3002.65
26-01-2018,3002.65
US-2018-105998,1872.934
03-11-2018,1872.934
US-2018-106131,337.688
14-01-2018,337.688
US-2018-106145,1065.216
26-09-2018,1065.216
US-2018-106551,526.344
22-07-2018,526.344
US-2018-106579,12.176
08-06-2018,12.176
US-2018-106663,169.253
09-06-2018,169.253
US-2018-106705,44.75
26-12-2018,44.75
US-2018-106796,10.272
12-05-2018,10.272
US-2018-107272,246.38
05-11-2018,246.38
US-2018-107384,551.55
04-12-2018,551.55
US-2018-107636,5.76
30-04-2018,5.76
US-2018-107888,354.77
16-11-2018,354.77
US-2018-107979,197.3
08-06-2018,197.3
US-2018-108014,59.913
19-11-2018,59.913
US-2018-108063,34.65
02-12-2018,34.65
US-2018-108245,24.62
22-09-2018,24.62
US-2018-108315,225.546
30-04-2018,225.546
US-2018-108343,361.044
20-07-2018,361.044
US-2018-108700,38.016
19-05-2018,38.016
US-2018-109253,1520.15
21-08-2018,1520.15
US-2018-109316,1515.186
08-06-2018,1515.186
US-2018-109484,5.682
06-11-2018,5.682
US-2018-109582,166.44
12-09-2018,166.44
US-2018-109610,701.96
25-11-2018,701.96
US-2018-110149,91.193
10-12-2018,91.193
US-2018-110576,3629.936
28-11-2018,3629.936
US-2018-110604,303.544
15-05-2018,303.544
US-2018-110646,166.692
26-10-2018,166.692
US-2018-110989,43.5
03-11-2018,43.5
US-2018-110996,283.92
20-11-2018,283.92
US-2018-111024,279.004
03-07-2018,279.004
US-2018-111241,239.12
20-08-2018,239.12
US-2018-111423,1358.484
17-08-2018,1358.484
US-2018-111745,159.99
05-11-2018,159.99
US-2018-111920,36.44
22-10-2018,36.44
US-2018-112347,1915.624
02-12-2018,1915.624
US-2018-112613,54.368
28-05-2018,54.368
US-2018-112928,17.48
01-06-2018,17.48
US-2018-113201,204.95
30-06-2018,204.95
US-2018-113852,90.57
29-07-2018,90.57
US-2018-113992,974.988
14-12-2018,974.988
US-2018-114034,38.88
03-01-2018,38.88
US-2018-114356,35.96
20-08-2018,35.96
US-2018-114657,52.44
16-11-2018,52.44
US-2018-115252,30.336
20-10-2018,30.336
US-2018-115301,115.96
29-07-2018,115.96
US-2018-115595,35.2
09-10-2018,35.2
US-2018-115609,168.1
02-11-2018,168.1
US-2018-116491,35.184
11-11-2018,35.184
US-2018-116505,43.8
17-11-2018,43.8
US-2018-116652,959.2
15-09-2018,959.2
US-2018-116659,370.782
12-11-2018,370.782
US-2018-116701,66.284
17-12-2018,66.284
US-2018-116897,814.526
27-05-2018,814.526
US-2018-117247,719.095
09-10-2018,719.095
US-2018-117331,8.559
21-10-2018,8.559
US-2018-117450,107.552
04-09-2018,107.552
US-2018-117534,1069.132
25-03-2018,1069.132
US-2018-117723,1801.632
15-08-2018,1801.632
US-2018-118038,38.196
09-12-2018,38.196
US-2018-118087,2457.141
09-09-2018,2457.141
US-2018-118157,15.28
14-11-2018,15.28
US-2018-118535,20.7
11-02-2018,20.7
US-2018-118556,110.433
28-05-2018,110.433
US-2018-118598,119.94
16-11-2018,119.94
US-2018-118941,2017.32
12-08-2018,2017.32
US-2018-119039,14.976
06-03-2018,14.976
US-2018-119319,30.56
06-11-2018,30.56
US-2018-119438,296.022
18-03-2018,296.022
US-2018-119662,230.376
13-11-2018,230.376
US-2018-119816,114.684
04-03-2018,114.684
US-2018-120089,663.936
30-11-2018,663.936
US-2018-120147,170.872
30-03-2018,170.872
US-2018-120390,1633.188
19-10-2018,1633.188
US-2018-120418,668.744
11-06-2018,668.744
US-2018-120607,195.64
19-05-2018,195.64
US-2018-120649,3.52
20-01-2018,3.52
US-2018-120908,20.664
30-09-2018,20.664
US-2018-121251,377.528
26-03-2018,377.528
US-2018-122637,42.616
03-09-2018,42.616
US-2018-122672,265.072
04-11-2018,265.072
US-2018-122714,1889.99
07-12-2018,1889.99
US-2018-123204,17.48
21-07-2018,17.48
US-2018-123281,25.11
02-04-2018,25.11
US-2018-123463,13.48
23-12-2018,13.48
US-2018-123834,124.404
21-07-2018,124.404
US-2018-123862,332.8
07-01-2018,332.8
US-2018-124303,19.002
06-07-2018,19.002
US-2018-124779,663.87
08-09-2018,663.87
US-2018-124821,871.4
25-06-2018,871.4
US-2018-124926,9.324
13-11-2018,9.324
US-2018-124968,765.625
08-09-2018,765.625
US-2018-125213,6.54
11-12-2018,6.54
US-2018-125647,133.896
23-09-2018,133.896
US-2018-125717,535.264
28-09-2018,535.264
US-2018-125808,11.56
12-11-2018,11.56
US-2018-126053,51.41
05-12-2018,51.41
US-2018-126060,198.272
14-04-2018,198.272
US-2018-126081,5.184
29-06-2018,5.184
US-2018-126179,311.96
03-07-2018,311.96
US-2018-127292,637.18
19-01-2018,637.18
US-2018-127341,12.128
29-01-2018,12.128
US-2018-127719,6.48
21-07-2018,6.48
US-2018-128118,76.521
24-11-2018,76.521
US-2018-128398,159.56
02-05-2018,159.56
US-2018-128447,429.592
10-11-2018,429.592
US-2018-128832,69.98
24-04-2018,69.98
US-2018-128951,1065.84
15-07-2018,1065.84
US-2018-129203,195.136
17-04-2018,195.136
US-2018-129224,4.608
17-03-2018,4.608
US-2018-129441,47.94
07-09-2018,47.94
US-2018-129777,283.46
03-07-2018,283.46
US-2018-130603,11.646
30-09-2018,11.646
US-2018-130687,562.652
07-09-2018,562.652
US-2018-130953,935.74
29-07-2018,935.74
US-2018-131583,40.032
10-06-2018,40.032
US-2018-131849,31.35
06-06-2018,31.35
US-2018-131961,97.236
08-12-2018,97.236
US-2018-132031,513.496
23-04-2018,513.496
US-2018-132059,228.572
23-09-2018,228.572
US-2018-132206,5.936
16-06-2018,5.936
US-2018-132220,62.352
12-11-2018,62.352
US-2018-132297,598.31
27-05-2018,598.31
US-2018-132381,314.532
22-08-2018,314.532
US-2018-132444,409.548
18-11-2018,409.548
US-2018-132675,148.16
24-09-2018,148.16
US-2018-132927,11.088
09-12-2018,11.088
US-2018-133081,90.6
11-03-2018,90.6
US-2018-133200,1407.2048
06-05-2018,1407.2048
US-2018-133312,369.979
25-11-2018,369.979
US-2018-133361,481.59
14-05-2018,481.59
US-2018-133781,37.608
22-06-2018,37.608
US-2018-134481,1488.424
27-08-2018,1488.424
US-2018-134642,428.704
25-02-2018,428.704
US-2018-135013,2399.96
24-07-2018,2399.96
US-2018-135062,229.544
31-08-2018,229.544
US-2018-135230,7.58
01-09-2018,7.58
US-2018-135503,14.76
10-12-2018,14.76
US-2018-135986,536.36
20-06-2018,536.36
US-2018-136189,82.38
07-12-2018,82.38
US-2018-136679,212.992
14-11-2018,212.992
US-2018-136707,14.016
12-11-2018,14.016
US-2018-136721,580.86
08-04-2018,580.86
US-2018-136784,163.96
30-04-2018,163.96
US-2018-136868,681.91
06-10-2018,681.91
US-2018-137491,305.312
19-11-2018,305.312
US-2018-138086,40.74
16-04-2018,40.74
US-2018-139465,448.818
27-08-2018,448.818
US-2018-139577,104.75
01-10-2018,104.75
US-2018-139647,209.979
11-05-2018,209.979
US-2018-139955,1.744
28-09-2018,1.744
US-2018-139969,233.058
19-11-2018,233.058
US-2018-140074,25.68
23-03-2018,25.68
US-2018-140312,22
13-11-2018,22
US-2018-140907,392.22
10-12-2018,392.22
US-2018-141509,99.2
29-09-2018,99.2
US-2018-141558,987.188
11-03-2018,987.188
US-2018-141677,2737.672
26-03-2018,2737.672
US-2018-141698,20.736
15-04-2018,20.736
US-2018-141852,47.12
09-11-2018,47.12
US-2018-141943,23.16
05-05-2018,23.16
US-2018-142188,1820.208
11-09-2018,1820.208
US-2018-142573,1298.896
18-07-2018,1298.896
US-2018-143028,11.364
11-04-2018,11.364
US-2018-143175,99.87
03-08-2018,99.87
US-2018-143770,299.96
20-03-2018,299.96
US-2018-144582,43.372
30-04-2018,43.372
US-2018-145366,94.784
09-12-2018,94.784
US-2018-145597,54.336
02-11-2018,54.336
US-2018-145863,5.628
21-04-2018,5.628
US-2018-146213,159.96
09-09-2018,159.96
US-2018-146416,24.678
20-10-2018,24.678
US-2018-146822,49.12
09-06-2018,49.12
US-2018-146878,12.294
21-09-2018,12.294
US-2018-146906,299.9
13-03-2018,299.9
US-2018-147221,303.372
02-12-2018,303.372
US-2018-147655,88.074
04-09-2018,88.074
US-2018-147669,484.323
25-12-2018,484.323
US-2018-147886,1435.96
28-03-2018,1435.96
US-2018-147984,279.9
28-01-2018,279.9
US-2018-147998,133.12
19-05-2018,133.12
US-2018-148054,307.74
06-10-2018,307.74
US-2018-148362,639.83
01-07-2018,639.83
US-2018-148551,760.98
12-01-2018,760.98
US-2018-148768,71.976
30-11-2018,71.976
US-2018-148831,348.56
13-10-2018,348.56
US-2018-148866,32.4
19-09-2018,32.4
US-2018-149006,10.68
06-12-2018,10.68
US-2018-149510,98.446
03-12-2018,98.446
US-2018-150070,161.568
07-09-2018,161.568
US-2018-150595,205.922
22-05-2018,205.922
US-2018-150847,10.368
30-04-2018,10.368
US-2018-151127,49.56
22-05-2018,49.56
US-2018-151316,193.266
24-06-2018,193.266
US-2018-152002,122.97
11-06-2018,122.97
US-2018-152366,97.264
21-04-2018,97.264
US-2018-152380,219.075
19-11-2018,219.075
US-2018-152492,239.24
06-07-2018,239.24
US-2018-152569,67.824
15-05-2018,67.824
US-2018-152898,67.9
11-09-2018,67.9
US-2018-153255,239.666
03-09-2018,239.666
US-2018-153633,2.064
13-11-2018,2.064
US-2018-153948,190.05
06-11-2018,190.05
US-2018-154851,5.715
30-03-2018,5.715
US-2018-154872,87.994
14-05-2018,87.994
US-2018-155299,1.624
08-06-2018,1.624
US-2018-155425,1475.054
10-11-2018,1475.054
US-2018-155866,226.64
17-11-2018,226.64
US-2018-155999,173.72
07-08-2018,173.72
US-2018-156083,9.664
04-11-2018,9.664
US-2018-156356,61.486
16-04-2018,61.486
US-2018-156909,71.372
16-07-2018,71.372
US-2018-157224,56.7
14-09-2018,56.7
US-2018-157896,146.82
16-11-2018,146.82
US-2018-158218,162.16
12-05-2018,162.16
US-2018-158505,97.918
21-07-2018,97.918
US-2018-158512,77.76
12-01-2018,77.76
US-2018-158526,1814.68
29-12-2018,1814.68
US-2018-158946,38.864
18-11-2018,38.864
US-2018-159205,732.93
31-03-2018,732.93
US-2018-159562,17.48
09-09-2018,17.48
US-2018-160143,29.7
31-03-2018,29.7
US-2018-160465,466.814
21-07-2018,466.814
US-2018-160759,63.686
11-12-2018,63.686
US-2018-160836,524.018
11-09-2018,524.018
US-2018-161193,82.256
20-11-2018,82.256
US-2018-161935,2610.73
14-07-2018,2610.73
